"","SITE","SITEVISITID","TRANSECT","TAXONCODE_2","AdColCount","AdColDen","METHOD","Ave.od","Ad_pres","TRANSECTAREA_ad","OBS_YEAR","ISLAND","SEC_NAME","DEPTH_BIN","new_MIN_DEPTH_M","new_MAX_DEPTH_M"
"525","SWA-00982",51145,1,"CMAY",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"526","SWA-00982",51145,1,"COSP_EM",4,0.4,"DIVER",20,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"527","SWA-00982",51145,1,"CYPS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"528","SWA-00982",51145,1,"FSTE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"529","SWA-00982",51145,1,"GEDW",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"530","SWA-00982",51145,1,"GONS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"531","SWA-00982",51145,1,"HEXE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"532","SWA-00982",51145,1,"LEPT",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"533","SWA-00982",51145,1,"LINC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"534","SWA-00982",51145,1,"LMYC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"535","SWA-00982",51145,1,"MOSP_EM",6,0.6,"DIVER",24.1666666666667,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"536","SWA-00982",51145,1,"MOSP_FO",137,13.7,"DIVER",13.9270072992701,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"537","SWA-00982",51145,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"538","SWA-00982",51145,1,"PCHI",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"539","SWA-00982",51145,1,"PDUE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"540","SWA-00982",51145,1,"PGWC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"541","SWA-00982",51145,1,"PLSP",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"542","SWA-00982",51145,1,"PMAL",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"543","SWA-00982",51145,1,"PMVC",6,0.6,"DIVER",1,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"544","SWA-00982",51145,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"545","SWA-00982",51145,1,"POSP_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"546","SWA-00982",51145,1,"PSPE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"547","SWA-00982",51145,1,"PSSP_EM",1,0.1,"DIVER",5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"548","SWA-00982",51145,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"549","SWA-00982",51145,1,"PVAR",2,0.2,"DIVER",7.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"550","SWA-00982",51145,1,"SPIS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"551","SWA-00982",51145,1,"SSSS",156,15.6,"DIVER",13.8397435897436,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",11.88661993,13.10576044
"552","SWA-00977",51164,1,"ACSP_BR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"553","SWA-00977",51164,1,"ASTS_MD",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"554","SWA-00977",51164,1,"CMAY",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"555","SWA-00977",51164,1,"COSP_EM",5,0.666666666666667,"DIVER",1.2,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"556","SWA-00977",51164,1,"CYPS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"557","SWA-00977",51164,1,"FSTE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"558","SWA-00977",51164,1,"GEDW",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"559","SWA-00977",51164,1,"GONS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"560","SWA-00977",51164,1,"HEXE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"561","SWA-00977",51164,1,"LEPT",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"562","SWA-00977",51164,1,"LINC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"563","SWA-00977",51164,1,"LMYC",5,0.666666666666667,"DIVER",8,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"564","SWA-00977",51164,1,"MOSP_EM",8,1.06666666666667,"DIVER",5.5,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"565","SWA-00977",51164,1,"MOSP_FO",61,8.13333333333333,"DIVER",13.5573770491803,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"566","SWA-00977",51164,1,"PAVS_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"567","SWA-00977",51164,1,"PCHI",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"568","SWA-00977",51164,1,"PDUE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"569","SWA-00977",51164,1,"PGWC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"570","SWA-00977",51164,1,"PLSP",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"571","SWA-00977",51164,1,"PMAL",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"572","SWA-00977",51164,1,"PMVC",1,0.133333333333333,"DIVER",20,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"573","SWA-00977",51164,1,"POSP_EM",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"574","SWA-00977",51164,1,"POSP_MD",6,0.8,"DIVER",0.666666666666667,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"575","SWA-00977",51164,1,"PSPE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"576","SWA-00977",51164,1,"PSSP_EM",2,0.266666666666667,"DIVER",12.5,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"577","SWA-00977",51164,1,"PSSP_KN",1,0.133333333333333,"DIVER",2,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"578","SWA-00977",51164,1,"PVAR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"579","SWA-00977",51164,1,"SPIS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"580","SWA-00977",51164,1,"SSSS",90,12,"DIVER",10.7555555555556,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",20.42060347,22.24931423
"581","SWA-00936",51127,1,"ACSP_BR",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"582","SWA-00936",51127,1,"ASTS_MD",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"583","SWA-00936",51127,1,"CMAY",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"584","SWA-00936",51127,1,"COSP_EM",5,0.512820512820513,"DIVER",5,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"585","SWA-00936",51127,1,"CYPS",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"586","SWA-00936",51127,1,"FSTE",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"587","SWA-00936",51127,1,"GEDW",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"588","SWA-00936",51127,1,"GONS",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"589","SWA-00936",51127,1,"HEXE",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"590","SWA-00936",51127,1,"LEPT",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"591","SWA-00936",51127,1,"LINC",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"592","SWA-00936",51127,1,"LMYC",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"593","SWA-00936",51127,1,"MOSP_EM",11,1.12820512820513,"DIVER",15.0909090909091,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"594","SWA-00936",51127,1,"MOSP_FO",76,7.79487179487179,"DIVER",14.0657894736842,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"595","SWA-00936",51127,1,"PAVS_EM",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"596","SWA-00936",51127,1,"PCHI",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"597","SWA-00936",51127,1,"PDUE",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"598","SWA-00936",51127,1,"PGWC",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"599","SWA-00936",51127,1,"PLSP",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"600","SWA-00936",51127,1,"PMAL",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"601","SWA-00936",51127,1,"PMVC",59,6.05128205128205,"DIVER",5.03389830508475,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"602","SWA-00936",51127,1,"POSP_EM",1,0.102564102564103,"DIVER",0,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"603","SWA-00936",51127,1,"POSP_MD",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"604","SWA-00936",51127,1,"PSPE",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"605","SWA-00936",51127,1,"PSSP_EM",1,0.102564102564103,"DIVER",0,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"606","SWA-00936",51127,1,"PSSP_KN",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"607","SWA-00936",51127,1,"PVAR",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"608","SWA-00936",51127,1,"SPIS",0,0,"DIVER",NA,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"609","SWA-00936",51127,1,"SSSS",153,15.6923076923077,"DIVER",10.1764705882353,"-1",9.75,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.486132277
"610","SWA-00947",51167,1,"ACSP_BR",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"611","SWA-00947",51167,1,"ASTS_MD",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"612","SWA-00947",51167,1,"CMAY",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"613","SWA-00947",51167,1,"COSP_EM",2,0.202020202020202,"DIVER",0,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"614","SWA-00947",51167,1,"CYPS",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"615","SWA-00947",51167,1,"FSTE",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"616","SWA-00947",51167,1,"GEDW",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"617","SWA-00947",51167,1,"GONS",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"618","SWA-00947",51167,1,"HEXE",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"619","SWA-00947",51167,1,"LEPT",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"620","SWA-00947",51167,1,"LINC",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"621","SWA-00947",51167,1,"LMYC",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"622","SWA-00947",51167,1,"MOSP_EM",12,1.21212121212121,"DIVER",6.91666666666667,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"623","SWA-00947",51167,1,"MOSP_FO",94,9.49494949494949,"DIVER",12.3829787234043,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"624","SWA-00947",51167,1,"PAVS_EM",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"625","SWA-00947",51167,1,"PCHI",1,0.101010101010101,"DIVER",5,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"626","SWA-00947",51167,1,"PDUE",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"627","SWA-00947",51167,1,"PGWC",1,0.101010101010101,"DIVER",10,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"628","SWA-00947",51167,1,"PLSP",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"629","SWA-00947",51167,1,"PMAL",4,0.404040404040404,"DIVER",6.5,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"630","SWA-00947",51167,1,"PMVC",67,6.76767676767677,"DIVER",10.2537313432836,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"631","SWA-00947",51167,1,"POSP_EM",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"632","SWA-00947",51167,1,"POSP_MD",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"633","SWA-00947",51167,1,"PSPE",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"634","SWA-00947",51167,1,"PSSP_EM",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"635","SWA-00947",51167,1,"PSSP_KN",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"636","SWA-00947",51167,1,"PVAR",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"637","SWA-00947",51167,1,"SPIS",0,0,"DIVER",NA,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"638","SWA-00947",51167,1,"SSSS",181,18.2828282828283,"DIVER",10.9116022099448,"-1",9.9,2023,"Swains","SWA_SANCTUARY","Mid",7.314843036,9.753124048
"639","SWA-00989",51160,1,"ACSP_BR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"640","SWA-00989",51160,1,"ASTS_MD",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"641","SWA-00989",51160,1,"CMAY",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"642","SWA-00989",51160,1,"COSP_EM",1,0.133333333333333,"DIVER",3,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"643","SWA-00989",51160,1,"CYPS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"644","SWA-00989",51160,1,"FSTE",1,0.133333333333333,"DIVER",10,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"645","SWA-00989",51160,1,"GEDW",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"646","SWA-00989",51160,1,"GONS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"647","SWA-00989",51160,1,"HEXE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"648","SWA-00989",51160,1,"LEPT",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"649","SWA-00989",51160,1,"LINC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"650","SWA-00989",51160,1,"LMYC",22,2.93333333333333,"DIVER",15.2727272727273,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"651","SWA-00989",51160,1,"MOSP_EM",16,2.13333333333333,"DIVER",8.9375,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"652","SWA-00989",51160,1,"MOSP_FO",3,0.4,"DIVER",36,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"653","SWA-00989",51160,1,"PAVS_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"654","SWA-00989",51160,1,"PCHI",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"655","SWA-00989",51160,1,"PDUE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"656","SWA-00989",51160,1,"PGWC",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"657","SWA-00989",51160,1,"PLSP",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"658","SWA-00989",51160,1,"PMAL",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"659","SWA-00989",51160,1,"PMVC",1,0.133333333333333,"DIVER",2,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"660","SWA-00989",51160,1,"POSP_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"661","SWA-00989",51160,1,"POSP_MD",17,2.26666666666667,"DIVER",4.35294117647059,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"662","SWA-00989",51160,1,"PSPE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"663","SWA-00989",51160,1,"PSSP_EM",8,1.06666666666667,"DIVER",6,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"664","SWA-00989",51160,1,"PSSP_KN",5,0.666666666666667,"DIVER",18.4,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"665","SWA-00989",51160,1,"PVAR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"666","SWA-00989",51160,1,"SPIS",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"667","SWA-00989",51160,1,"SSSS",77,10.2666666666667,"DIVER",10.5974025974026,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Deep",23.16366961,23.77323987
"668","SWA-00952",51146,1,"ACSP_BR",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"669","SWA-00952",51146,1,"ASTS_MD",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"670","SWA-00952",51146,1,"CMAY",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"671","SWA-00952",51146,1,"COSP_EM",2,0.206185567010309,"DIVER",0,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"672","SWA-00952",51146,1,"CYPS",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"673","SWA-00952",51146,1,"FSTE",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"674","SWA-00952",51146,1,"GEDW",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"675","SWA-00952",51146,1,"GONS",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"676","SWA-00952",51146,1,"HEXE",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"677","SWA-00952",51146,1,"LEPT",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"678","SWA-00952",51146,1,"LINC",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"679","SWA-00952",51146,1,"LMYC",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"680","SWA-00952",51146,1,"MOSP_EM",29,2.98969072164948,"DIVER",9.06896551724138,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"681","SWA-00952",51146,1,"MOSP_FO",85,8.76288659793815,"DIVER",12.7294117647059,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"682","SWA-00952",51146,1,"PAVS_EM",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"683","SWA-00952",51146,1,"PCHI",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"684","SWA-00952",51146,1,"PDUE",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"685","SWA-00952",51146,1,"PGWC",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"686","SWA-00952",51146,1,"PLSP",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"687","SWA-00952",51146,1,"PMAL",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"688","SWA-00952",51146,1,"PMVC",69,7.11340206185567,"DIVER",6.55072463768116,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"689","SWA-00952",51146,1,"POSP_EM",5,0.515463917525773,"DIVER",2.6,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"690","SWA-00952",51146,1,"POSP_MD",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"691","SWA-00952",51146,1,"PSPE",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"692","SWA-00952",51146,1,"PSSP_EM",3,0.309278350515464,"DIVER",8.33333333333333,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"693","SWA-00952",51146,1,"PSSP_KN",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"694","SWA-00952",51146,1,"PVAR",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"695","SWA-00952",51146,1,"SPIS",0,0,"DIVER",NA,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
