"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","AMNE","BGMA","BI","BR","BRY","CCAH","CCAR","CMOR","COL","EMA","ENC","FINE","FOL","FREE","GC","HAL","HARD","MASS","NS","OCTO","RUB","SAND","SG","SP","TAB","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","TURF","POSP","HALI","CCA","ASSP","BRMA","ASPP","ACSP","POCS","PHSP","FASP","GONS","HYSP","HCOE","GOAL","LEPT","GASP","MISP","CYPS","ACAS","ASTS","MOSP","PAVS","COTS","PLSP","GRMA","STYS","RDMA","PADI","LPHY","MICR","COSP","FAVS","DICT","FUSP","MONS","LOBS","PACS","PSSP","ISSP","TURS","ECHP","MESP","OUSP","ECHL","DISP","SYSP","PLER","LESP","HYCO","EUSP","ANTI","N","new.N"
11177,"SAI-00874",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,3,6.8,"CNET","MARIAN","Saipan",0,0,15.10419,145.7318,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,7.508532,0.6825939,0,0,0,0,0,0,0,0,0,0,0,0,0.6825939,0,0,0,0,0,0,0,0,38.22526,0,0,8.87372,0.6825939,0,0,10.9215,2.730375,0,1.365188,0.6825939,0.3412969,0,0,0,0,0,0.3412969,0,0,19.79522,0.3412969,0,0.3412969,0,2.047782,0,0,1.706485,0,0,0,0,0,2.730375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,293
11178,"SAI-00881",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,15.6,16.2,"CNET","MARIAN","Saipan",0,0,15.11105,145.7028,"Forereef","Mid",0,0,0,0,0,0,0,0,0,8.474576,0.6779661,0,0,0,0,0,0,0,0,0,0,4.067797,0,0,0,0,0,0,0,0,0,0,82.0339,0,0.3389831,0.3389831,0.3389831,0,0,0.6779661,0.6779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,2.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,295
11179,"SAI-00878",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,3.7,6,"CNET","MARIAN","Saipan",0,0,15.11767,145.6939,"Forereef","Shallow",0,0.990099,0,0,0,0,0,0,0,2.970297,0.330033,0,0,0,0,0,0,0,0,0,0,0,0,0.330033,0,0,0,0,0,0,0,0,43.56436,0.990099,0,5.280528,1.320132,0,0,5.940594,3.960396,0,0.660066,0.660066,0,0,0,0.990099,0.990099,0.330033,0,0,0,26.40264,2.640264,0,0,0,0.330033,0.660066,0,0.330033,0,0,0,0,0,0.330033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,303
11180,"SAI-00890",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,12.5,14,"CNET","MARIAN","Saipan",0,0,15.17024,145.6954,"Forereef","Mid",0,6.206897,0,0,0,0,0,0,0,8.275862,0.3448276,0,0,0,0,0,0,0,0,0,0,0.6896552,0,0,0,0,0,0,0,0.3448276,0,0,68.96552,5.517241,1.37931,4.137931,1.034483,0,0,0.3448276,0.3448276,0,0.3448276,0.6896552,0,0,0,0,0,0,0,0,0,0.6896552,0.6896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
11181,"SAI-01022",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,19.7,21,"CNET","MARIAN","Saipan",0,0,15.13421,145.6789,"Forereef","Deep",0,5.263158,0,0,0,0,0,0,0,15.46053,0.3289474,0,0,0,0,0,0,0,0,0,0,4.276316,0,0,0,0,0,0,0,0.3289474,0,0,65.78947,0.6578947,4.934211,1.644737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289474,0,0,0.6578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3289474,0,0,0,0,0,0,0,0,0,0,310,304
11182,"SAI-01184",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,20.72539,23.16367,"CNET","MARIAN","Saipan",0,0,15.10421,145.7097,"Forereef","Deep",0,1.006711,0,0,0,0,0,0,0,15.77181,1.006711,0,0,0,0,0,0,0,0,0,0,5.369128,0,0,0,0,0,0,0,0.3355705,0,0,50.33557,4.362416,3.691275,11.07383,1.006711,0.3355705,0,1.006711,1.006711,0,0,0,0,0,0,0,0,0,0,0,0,0.6711409,0,0,0,0,0.3355705,0,0,0,2.684564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
11183,"SAI-01339",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,9.753124,12.80098,"CNET","MARIAN","Saipan",0,0,15.1045,145.7283,"Forereef","Mid",0,0.3333333,0,0,0,0,0,0,0,16.33333,0.6666667,0,0,0,0,0,0,0.3333333,0,0.3333333,0,0.3333333,0,0,0,0,0,0,0,0.3333333,0,0,42,1.666667,0.3333333,9.666667,0.6666667,0.3333333,0,8,5,0,0.3333333,0.3333333,0,0,0,1.333333,0.3333333,0.3333333,0,0,0,6,0.3333333,0,0,0,4,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,300,300
11184,"SAI-01473",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,2.743066,5.790917,"CNET","MARIAN","Saipan",0,0,15.10995,145.7052,"Forereef","Shallow",0,1.342282,0,0,0,0,0,0,0,7.38255,0.3355705,0,0,0,0,0,0,0,0,0,0,0.6711409,0,0,0,0,0,0,0,0.6711409,0,0,38.92617,0,0,10.40268,0.6711409,0,0,8.053691,2.348993,0,0,0.6711409,0,0,0,0,0.3355705,0,0.3355705,0,0,23.8255,1.006711,0,0,0,1.342282,0,0,1.342282,0,0,0,0,0,0.3355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
11185,"SAI-01305",2017,"6/19/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,7.619628,10.36269,"CNET","MARIAN","Saipan",0,0,15.11807,145.693,"Forereef","Mid",0,0.3367003,0,0,0,0,0,0,0,11.78451,0.3367003,0.3367003,0,0,0,0,0,0,0,0.3367003,0,0.3367003,0,0,0,0.3367003,0,0,0,0.6734007,0,0,46.46465,1.010101,0,3.703704,0.3367003,0,0,2.693603,4.377104,0,0,0,0,0,0,1.346801,0.6734007,0.3367003,0,0,0,22.55892,1.010101,0,0,0,0.6734007,0,0,0,0,0,0,0,0,0.3367003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,297
11186,"SAI-01142",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,19.50625,23.16367,"CNET","MARIAN","Saipan",0,0,15.14739,145.7476,"Forereef","Deep",0,3.767123,0,0,0,0,0,0,0,13.69863,1.027397,0,0,0.3424658,0,0,0,0,0,0,0,2.39726,0,0,0,0,0,0,0,0.6849315,0,0,60.27397,1.027397,9.589041,2.39726,1.712329,0,0,0.3424658,0,0,0.3424658,0.3424658,0,0,0,0,1.027397,0,0.3424658,0,0,0.3424658,0,0,0,0,0,0,0.3424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,292
11187,"SAI-01316",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,10.36269,12.80098,"CNET","MARIAN","Saipan",0,0,15.1401,145.7429,"Forereef","Mid",0,0,0,0,0,0,0,0.3378378,0,2.702703,2.027027,0,0,0,0,0,0.3378378,0,0,0,0,3.716216,0,0,0,0,0,0,0,5.405405,0,0,70.94595,0.6756757,3.040541,0,2.027027,0.6756757,0,0.3378378,0.3378378,0,0.6756757,0,0,0,0,0.6756757,0.3378378,0,0,0,0,3.716216,0,0,0,1.013514,0.3378378,0.3378378,0,0,0,0,0.3378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,296
11188,"SAI-01498",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,3.047851,5.790917,"CNET","MARIAN","Saipan",0,0,15.16124,145.7627,"Forereef","Shallow",0,0.3424658,0,0,0,0,0,0,0,19.17808,1.712329,0,0,0,0,0,0,0,0,0,0,0,0,0.3424658,0,0,0,0,0,2.39726,0,0,39.0411,14.0411,1.369863,5.136986,0,0,0,1.369863,0.3424658,0,0,1.027397,0,0,1.027397,0,2.054795,0,0,0,0,3.767123,0.3424658,0,0.3424658,0.3424658,0,0.3424658,0,3.424658,0,0.3424658,0.3424658,0,0,0.6849315,0,0,0.3424658,0,0,0,0,0,0,0.3424658,0,0,0,0,0,0,300,292
11189,"SAI-01359",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,7.010058,10.05791,"CNET","MARIAN","Saipan",0,0,15.15763,145.7689,"Forereef","Mid",0,5.423729,0,0,0,0,0,0,0,12.20339,0.3389831,0,0,0,0,0,0.3389831,0,0,0,0,4.40678,0,0,0,0,0,0,0,4.067797,0,0,47.11864,17.62712,0,4.067797,0.6779661,0,0,0,0.3389831,0,0,0.3389831,0,0,0.3389831,0.3389831,0.3389831,0,0,0,0,1.355932,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,295
11190,"SAI-01023",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,23.6,26.4,"CNET","MARIAN","Saipan",0,0,15.15102,145.793,"Forereef","Deep",0,0.6097561,0,0,0,0,0,0,0,7.621951,0.304878,0,0,0,0,0,0,0,0,0,0,2.743902,0,0,0,0,0,0,0,0,0,0,86.28049,0.304878,0,1.219512,0,0.304878,0,0,0.304878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,328
11192,"SAI-00972",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,22.3,24.8,"CNET","MARIAN","Saipan",0,0,15.14459,145.7464,"Forereef","Deep",0,7.692308,0,0,0,0,0,0,0,18.88112,1.048951,0,0,0,0,0,0,0,0,0.3496503,0,11.53846,0,0,0,0,0,0,0,1.748252,0,0,45.1049,5.594406,3.146853,2.097902,1.048951,0,0,0,0,0,0,0,0,0,0.6993007,0.6993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3496503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,286
11193,"SAI-00862",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,5.2,8.1,"CNET","MARIAN","Saipan",0,0,15.15988,145.7671,"Forereef","Shallow",0,2.265372,0,0,0,0,0,0,0,14.23948,0.3236246,0.6472492,0,0,0,0,0,0,0,0,0,2.265372,0,0,0,0,0,0,0,2.912621,0,0,50.16181,10.03236,0.3236246,5.825243,0.3236246,0,0,0.6472492,0,0,0,2.265372,0.3236246,0,0,0,0.6472492,0,0.3236246,0,0,2.588997,0,0,0.9708738,0.6472492,0,0,0,0.9708738,0,0,0.9708738,0,0,0.3236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,309
11194,"SAI-00912",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,10.7,14.6,"CNET","MARIAN","Saipan",0,0,15.12866,145.7477,"Forereef","Mid",0,1.006711,0,0,0,0,0,0,0,14.42953,2.348993,0,0,0,0,0,0,0,0,0,0,3.020134,0,0,0,0.3355705,0,0,0,3.355705,0,0,44.63087,13.42282,3.355705,2.684564,3.355705,0,0,2.348993,0.6711409,0,0.3355705,1.006711,0,0,0,0,0.3355705,0,0,0,0,2.013423,0,0,0,0.3355705,0.3355705,0.3355705,0,0.3355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,298
11195,"SAI-01016",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,22.4,24.2,"CNET","MARIAN","Saipan",0,0,15.12333,145.7567,"Forereef","Deep",0,2.194357,0,0,0,0,0,0,0,7.523511,0,0,0,0,0,0,0,0,0,0,0,0.3134796,0,0,0,0,0,0,0,0.3134796,0,0,87.46082,0,1.253918,0,0,0.3134796,0,0,0.3134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3134796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,319
11196,"SAI-00916",2017,"6/20/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,13,15.1,"CNET","MARIAN","Saipan",0,0,15.15969,145.7596,"Forereef","Mid",0,3.728814,0,0,0,0,0,0,0,4.067797,0.3389831,0,0,0,0,0,0,0,0,0.3389831,0,7.118644,0,0,0,0,0,0,0,0.3389831,0,0,74.23729,3.728814,2.033898,0.6779661,0,0,0,0,0,0,0.3389831,0,0,0,0,0.3389831,1.016949,0,0,0,0,0.6779661,0,0,0,0,0,0,0.6779661,0,0,0,0,0,0,0.3389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,295
11198,"SAI-00005",2017,"6/19/2017","HA1701","OCC-SAI-009","2017",NA,"Saipan",0,"-1",1,14,15,"CNET","MARIAN","Saipan",-1,-1,15.09788,145.7434,"Forereef","Deep",0,0,0,0,0,0,0,0,0,3.272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727,0,0,0,0,0,0,0,0,41.45455,50.54545,0.3636364,3.636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
11200,"SAI-01438",2017,"6/21/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,14.62969,15.84883,"CNET","MARIAN","Saipan",0,0,15.25254,145.7148,"Forereef","Mid",0,0,0,0,0,0,0,0,0,13.71237,0.3344482,0,0,0,0,0,0,0,0,0,0,3.344482,0,0,0,0,0,0,0,0,0,0,50.83612,0.3344482,3.344482,7.35786,0,0,0,1.003344,0.6688963,0,0,0,0,0,0,0.3344482,0,0,0,0,0,0.3344482,0,0,0,0,0,0,18.0602,0,0,0,0,0,0.3344482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,299
11201,"SAI-01622",2017,"6/21/2017","HA1701",NA,"2017","RAMP_BASIC","Saipan",0,"-1",0,3.352636,4.571777,"CNET","MARIAN","Saipan",0,0,15.24438,145.7048,"Forereef","Shallow",0,3.873239,0,0,0,0,0,0,0,11.97183,0.3521127,0,0,0,0,0,0,0.3521127,0,0,0,0,0,0,0,0,0,0,0,0.3521127,0,0,34.15493,0.7042254,0,16.90141,0,0,0,7.394366,3.873239,0,0,1.760563,0,0,0,0,2.112676,1.056338,0,0,0,11.97183,0.7042254,0,0.3521127,0,0.7042254,0,0,0.7042254,0,0,0,0,0,0.7042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,284
11203,"SAI-00022",2017,"6/21/2017","HA1701","OCC-SAI-016","2017",NA,"Saipan",0,"-1",1,NA,NA,"CNET","MARIAN","Saipan",-1,0,15.25657,145.7676,"Forereef","Mid",0,0,0,0.3039514,0,0,0,0,0,0,0.3039514,0,0,0,0,0,0,0,0,0.9118541,0,0,0,0,0,0,0,0,0,0,0,0,92.70517,1.215805,0,0,3.039514,0,0,0.3039514,0,0,0,0,0,0,0,0.3039514,0,0,0,0,0,0.9118541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,329
11574,"HOW-00866",2018,"6/8/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,9.4,18.3,"CNET","PRIAs","Howland",NA,0,0.816194,-176.6245,"Forereef","Mid",0,0,0,0,0,0,0,5.555556,0,10.06944,0.3472222,0,0,0,0,0,0,0.3472222,0,0,0,4.166667,0,0,0,0,0,0,0,0,0,0,50.69444,2.430556,1.041667,15.27778,0,0,0,0,0,0.3472222,3.125,0.3472222,0.6944444,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,288
11575,"HOW-00893",2018,"6/8/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,7.9,18.3,"CNET","PRIAs","Howland",NA,0,0.811144,-176.6228,"Forereef","Mid",0,0,0,0,0,0,0,0,0,21.29964,0.3610108,0,0,0,0,0,0.3610108,0,0,0,0.7220217,1.083032,0,0,0,0,0,0,0,0,0,0,31.04693,8.66426,1.805054,23.10469,0,0,1.444043,0,1.083032,0.3610108,0.7220217,0,0,0,0,0,0,0,0,0,0,4.33213,1.805054,0,0,0,0,0.3610108,0,0,0,0,1.444043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,277
11576,"HOW-00904",2018,"6/8/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,3.4,8.7,"CNET","PRIAs","Howland",NA,0,0.802199,-176.6211,"Forereef","Shallow",0,0,0,0,0,0,0,0.6711409,0,2.348993,0.3355705,0,0,0,0,0,1.006711,0,0,0,0.3355705,0.3355705,0,0,0,0,0,0,0,0,0,0,27.51678,13.08725,1.342282,27.18121,0,0,0,8.053691,2.684564,0,0,0.6711409,0,0,0,0,0,0,0,0,0,13.42282,0.6711409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3355705,0,0,0,0,0,0,0,0,0,0,0,310,298
11577,"HOW-00876",2018,"6/8/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,11,21,"CNET","PRIAs","Howland",NA,0,0.812697,-176.6234,"Forereef","Mid",0,0,0,0,0,0,0,29.13669,0,22.30216,0,0,0,0,0,0,0,0,0,0,0,5.755396,0,0,0,0,0,0,0,0,0,0,21.58273,0.3597122,0.7194245,12.23022,0,0,0.3597122,0,0.7194245,0,0,0,0,0,0,0,0,0,0,0,0,5.755396,0,0,0,0,0,1.079137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,278
11578,"HOW-00888",2018,"6/8/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,2.7,7.4,"CNET","PRIAs","Howland",NA,0,0.798243,-176.62,"Forereef","Shallow",0,0.3623188,0,0,0,0,0,0,0,6.884058,0.3623188,0,0,0,0,0,0.3623188,0,0,0,0,0.3623188,0,0,0,0,0,0,0,0,0,0,25.72464,11.5942,0.3623188,35.86957,0,0,0,7.246377,0.7246377,0,0.3623188,0,0,0,0,0,0,0,0,0,0,9.42029,0,0,0,0,0,0,0,0,0,0,0,0.3623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,276
11592,"HOW-00011",2018,"6/8/2018","HA1801","OCC-HOW-005","2018","RAMP_BASIC","Howland",0,"-1",1,12,15,"CNET","PRIAs","Howland",-1,0,0.79877,-176.6202,"Forereef","Mid",0,0,0,0,0,0,0,0,0,20.4947,0.7067138,0.7067138,0,0,0,0,0.3533569,0,0,0,0,1.060071,0,0,0,0,0,0,0,0,0,0,43.4629,3.533569,0,19.43463,0,0,0,0,0.7067138,0,0.7067138,0,0,0,0,0,0,0,0,0,0,5.65371,1.766784,0,0,0,0,0,0,0,0,0,1.060071,0,0.3533569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,283
11612,"HOW-00865",2018,"6/9/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,15.2,16.2,"CNET","PRIAs","Howland",NA,0,0.823563,-176.6239,"Forereef","Mid",0,0.3558719,0,0,0,0,0,0,0,27.40214,0,0,0,0,0,0,2.135231,0,0,0,0,1.067616,0,0,0,0,0,0,0,0,0,0,26.69039,13.16726,1.067616,17.79359,0,0,0,6.049822,0.3558719,0,0,0,0,0,0,0,0,0,0,0,0,3.558719,0.3558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
11613,"HOW-00910",2018,"6/9/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,5.2,7.5,"CNET","PRIAs","Howland",NA,0,0.821225,-176.6252,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,15.30612,0,0,0,0,0,0,0.3401361,0,0,0,0,3.401361,0,0,0,0,0,0,0,0,0,0,35.71429,1.020408,2.721088,28.57143,0,0,0,0.6802721,2.040816,0,0,0.3401361,0,0,0,0,0,0,0,0,0,9.863946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,294
11614,"HOW-00861",2018,"6/9/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,11,17.7,"CNET","PRIAs","Howland",NA,0,0.805199,-176.6097,"Forereef","Mid",0,0,0,0,0,0,0,0,0,13.28413,0,0,0,0,0,0,0,0,0,0,0,1.107011,0,0,0,0,0,0,0,0,0,0,11.80812,0.3690037,0.3690037,26.93727,0,0,0,42.80443,1.107011,0,0,0,0,0,0,0,0,0,0,0,0,1.845018,0.3690037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,271
11615,"HOW-00848",2018,"6/9/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,20,22.5,"CNET","PRIAs","Howland",NA,0,0.822895,-176.6187,"Forereef","Deep",0,0,0,0,0,0,0,0,0,32.14286,0.6493506,0,0,0,0,0,0,0.3246753,0,0,0,1.948052,0,0,0,0,0,0,0,0,0,0,14.28571,1.298701,6.493506,20.12987,0,0,0,4.220779,3.571429,0,0.974026,0,0,0,0,0,0,0,0,0,0,12.01299,0.6493506,0,0,0,0,0,0,0,0,0,1.298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,308
11618,"HOW-00887",2018,"6/9/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,5.8,7.62,"CNET","PRIAs","Howland",NA,0,0.81622,-176.614,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,16.24549,0.7220217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.581227,1.444043,1.083032,55.23466,0,0,0,8.66426,1.805054,0,0,0,0,0,0,0,0,0,0,0,0,4.33213,0,0,0,0,0,0,0,0,0,0,0,2.888087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,277
11619,"HOW-00902",2018,"6/9/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,2.1336,3.10896,"CNET","PRIAs","Howland",NA,0,0.81377,-176.6126,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,18.96552,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827586,0.3448276,0,36.55172,0,0,0,35.51724,0.6896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
11623,"HOW-00012",2018,"6/9/2018","HA1801","OCC-HOW-003","2018","RAMP_BASIC","Howland",0,"-1",1,12,13,"CNET","PRIAs","Howland",-1,0,0.80934,-176.6106,"Forereef","Mid",0,0,0,0,0,0,0,0,0,14.82759,0.3448276,0,0,0,0,0,1.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68966,2.068966,3.103448,33.44828,0,0,0,6.896552,1.724138,0,0,0,0.3448276,0,0,0,0,0,0,0,0,23.7931,1.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3448276,0,0,0,0,0,0.3448276,0,0,0,0,0,0,0,300,290
11634,"HOW-00869",2018,"6/10/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,14,20.5,"CNET","PRIAs","Howland",NA,0,0.790974,-176.6134,"Forereef","Mid",0,0,0,0,0,0,0,0,0,20.21661,0,0,0,0,0,0,0,0,0,0,0,0.7220217,0,0,0,0,0,0,0,0,0,0,28.15884,2.888087,2.888087,24.54874,0,0,0,2.527076,8.303249,0,0.3610108,0,0,0,0,0,0,0,0,0,0,7.581227,0.3610108,0,0,0,0,0,0,0,0,0,0.7220217,0,0,0,0,0,0.7220217,0,0,0,0,0,0,0,0,0,0,0,0,0,300,277
11635,"HOW-00912",2018,"6/10/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,1.85928,3.93192,"CNET","PRIAs","Howland",NA,0,0.79429,-176.6185,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,7.092199,0.3546099,0,0,0,0,0,0.7092199,0,0,0,0,1.41844,0,0,0,0,0,0,0,0.7092199,0,0,24.11348,3.900709,4.609929,29.07801,0,0,0,8.510638,2.12766,0,1.06383,0,0,0,0,0,0,0,0,0,0,11.70213,3.900709,0,0,0,0,0,0,0,0,0,0.7092199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,282
11638,"HOW-00860",2018,"6/10/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,18.3,27,"CNET","PRIAs","Howland",NA,0,0.81195,-176.6116,"Forereef","Deep",0,0,0,0,0,0,0,0,0,25.25952,0.3460208,0,0,0,0,0,0.6920415,0,0,0,0.6920415,1.730104,0,0.3460208,0,0,0,0,0,0,0,0,34.60208,1.384083,6.574394,20.41522,0,0,0,6.228374,0.6920415,0,0,0,0,0,0,0,0,0,0,0,0,0.6920415,0,0,0,0,0,0,0.3460208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289
11639,"HOW-00890",2018,"6/10/2018","HA1801",NA,"2018","RAMP_BASIC","Howland",0,"-1",0,4,7,"CNET","PRIAs","Howland",NA,0,0.81151,-176.6118,"Forereef","Shallow",0,0.390625,0,0,0,0,0,0,0,20.3125,0,0,0,0,0,0,1.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.375,0.390625,1.953125,24.60938,0,0,0,7.8125,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,1.171875,0,0,0,0,1.5625,0,0.390625,2.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,256
